t              shieldingEffectiveness.fdtd_front_Ex_1_1_1.dat       incid
   0.16331065458285998E-007   0.120143332E+000   0.000000000E+000
   0.16334917124667669E-007   0.120143168E+000   0.000000000E+000
   0.16338768791049341E-007   0.120142579E+000   0.000000000E+000
   0.16342620457431012E-007   0.120143116E+000   0.000000000E+000
   0.16346472123812683E-007   0.120144174E+000   0.000000000E+000
   0.16350323790194354E-007   0.120143510E+000   0.000000000E+000
   0.16354175456576026E-007   0.120141566E+000   0.000000000E+000
   0.16358027122957697E-007   0.120141581E+000   0.000000000E+000
   0.16361878789339368E-007   0.120144136E+000   0.000000000E+000
   0.16365730455721039E-007   0.120145373E+000   0.000000000E+000
   0.16369582122102710E-007   0.120143175E+000   0.000000000E+000
   0.16373433788484382E-007   0.120140888E+000   0.000000000E+000
   0.16377285454866053E-007   0.120141968E+000   0.000000000E+000
   0.16381137121247724E-007   0.120144367E+000   0.000000000E+000
   0.16384988787629395E-007   0.120144308E+000   0.000000000E+000
   0.16388840454011067E-007   0.120142624E+000   0.000000000E+000
   0.16392692120392738E-007   0.120142445E+000   0.000000000E+000
   0.16396543786774409E-007   0.120143488E+000   0.000000000E+000
   0.16400395453156080E-007   0.120143279E+000   0.000000000E+000
   0.16404247119537751E-007   0.120142259E+000   0.000000000E+000
   0.16408098785919423E-007   0.120142795E+000   0.000000000E+000
   0.16411950452301094E-007   0.120144218E+000   0.000000000E+000
   0.16415802118682765E-007   0.120143943E+000   0.000000000E+000
   0.16419653785064436E-007   0.120142378E+000   0.000000000E+000
   0.16423505451446108E-007   0.120142117E+000   0.000000000E+000
   0.16427357117827779E-007   0.120143302E+000   0.000000000E+000
   0.16431208784209450E-007   0.120143771E+000   0.000000000E+000
   0.16435060450591121E-007   0.120143116E+000   0.000000000E+000
   0.16438912116972793E-007   0.120142885E+000   0.000000000E+000
   0.16442763783354464E-007   0.120143361E+000   0.000000000E+000
   0.16446615449736135E-007   0.120143317E+000   0.000000000E+000
   0.16450467116117806E-007   0.120142691E+000   0.000000000E+000
   0.16454318782499477E-007   0.120142654E+000   0.000000000E+000
   0.16458170448881149E-007   0.120143324E+000   0.000000000E+000
   0.16462022115262820E-007   0.120143801E+000   0.000000000E+000
   0.16465873781644491E-007   0.120143600E+000   0.000000000E+000
   0.16469725448026162E-007   0.120142929E+000   0.000000000E+000
   0.16473577114407834E-007   0.120142289E+000   0.000000000E+000
   0.16477428780789505E-007   0.120142512E+000   0.000000000E+000
   0.16481280447171176E-007   0.120143652E+000   0.000000000E+000
   0.16485132113552847E-007   0.120144315E+000   0.000000000E+000
   0.16488983779934518E-007   0.120143466E+000   0.000000000E+000
   0.16492835446316190E-007   0.120142214E+000   0.000000000E+000
   0.16496687112697861E-007   0.120142318E+000   0.000000000E+000
   0.16500538779079532E-007   0.120143443E+000   0.000000000E+000
   0.16504390445461203E-007   0.120143801E+000   0.000000000E+000
   0.16508242111842875E-007   0.120143175E+000   0.000000000E+000
   0.16512093778224546E-007   0.120142914E+000   0.000000000E+000
   0.16515945444606217E-007   0.120143324E+000   0.000000000E+000
   0.16519797110987888E-007   0.120143339E+000   0.000000000E+000
   0.16523648777369560E-007   0.120142803E+000   0.000000000E+000
   0.16527500443751231E-007   0.120142631E+000   0.000000000E+000
   0.16531352110132902E-007   0.120143145E+000   0.000000000E+000
   0.16535203776514573E-007   0.120143682E+000   0.000000000E+000
   0.16539055442896244E-007   0.120143645E+000   0.000000000E+000
   0.16542907109277916E-007   0.120143086E+000   0.000000000E+000
   0.16546758775659587E-007   0.120142505E+000   0.000000000E+000
   0.16550610442041258E-007   0.120142519E+000   0.000000000E+000
   0.16554462108422929E-007   0.120143324E+000   0.000000000E+000
   0.16558313774804601E-007   0.120143995E+000   0.000000000E+000
   0.16562165441186272E-007   0.120143555E+000   0.000000000E+000
   0.16566017107567943E-007   0.120142609E+000   0.000000000E+000
   0.16569868773949614E-007   0.120142512E+000   0.000000000E+000
   0.16573720440331285E-007   0.120143168E+000   0.000000000E+000
   0.16577572106712957E-007   0.120143428E+000   0.000000000E+000
   0.16581423773094628E-007   0.120143227E+000   0.000000000E+000
   0.16585275439476299E-007   0.120143250E+000   0.000000000E+000
   0.16589127105857970E-007   0.120143309E+000   0.000000000E+000
   0.16592978772239642E-007   0.120142914E+000   0.000000000E+000
   0.16596830438621313E-007   0.120142706E+000   0.000000000E+000
   0.16600682105002984E-007   0.120143302E+000   0.000000000E+000
   0.16604533771384655E-007   0.120143726E+000   0.000000000E+000
   0.16608385437766326E-007   0.120143004E+000   0.000000000E+000
   0.16612237104147998E-007   0.120142467E+000   0.000000000E+000
   0.16616088770529669E-007   0.120143384E+000   0.000000000E+000
   0.16619940436911340E-007   0.120144255E+000   0.000000000E+000
   0.16623792103293011E-007   0.120143145E+000   0.000000000E+000
   0.16627643769674683E-007   0.120141558E+000   0.000000000E+000
   0.16631495436056354E-007   0.120142385E+000   0.000000000E+000
   0.16635347102438025E-007   0.120144650E+000   0.000000000E+000
   0.16639198768819696E-007   0.120144777E+000   0.000000000E+000
   0.16643050435201368E-007   0.120142549E+000   0.000000000E+000
   0.16646902101583039E-007   0.120141417E+000   0.000000000E+000
   0.16650753767964710E-007   0.120142721E+000   0.000000000E+000
   0.16654605434346381E-007   0.120144099E+000   0.000000000E+000
   0.16658457100728052E-007   0.120143957E+000   0.000000000E+000
   0.16662308767109724E-007   0.120143287E+000   0.000000000E+000
   0.16666160433491395E-007   0.120142989E+000   0.000000000E+000
   0.16670012099873066E-007   0.120142639E+000   0.000000000E+000
   0.16673863766254737E-007   0.120142534E+000   0.000000000E+000
   0.16677715432636409E-007   0.120143346E+000   0.000000000E+000
   0.16681567099018080E-007   0.120144062E+000   0.000000000E+000
   0.16685418765399751E-007   0.120143473E+000   0.000000000E+000
   0.16689270431781422E-007   0.120142631E+000   0.000000000E+000
   0.16693122098163093E-007   0.120142877E+000   0.000000000E+000
   0.16696973764544765E-007   0.120143361E+000   0.000000000E+000
   0.16700825430926436E-007   0.120142952E+000   0.000000000E+000
   0.16704677097308107E-007   0.120142736E+000   0.000000000E+000
   0.16708528763689778E-007   0.120143712E+000   0.000000000E+000
   0.16712380430071450E-007   0.120144285E+000   0.000000000E+000
   0.16716232096453121E-007   0.120143034E+000   0.000000000E+000
   0.16720083762834792E-007   0.120141707E+000   0.000000000E+000
   0.16723935429216463E-007   0.120142534E+000   0.000000000E+000
   0.16727787095598134E-007   0.120144263E+000   0.000000000E+000
   0.16731638761979806E-007   0.120144337E+000   0.000000000E+000
   0.16735490428361477E-007   0.120142944E+000   0.000000000E+000
   0.16739342094743148E-007   0.120142296E+000   0.000000000E+000
   0.16743193761124819E-007   0.120142892E+000   0.000000000E+000
   0.16747045427506491E-007   0.120143473E+000   0.000000000E+000
   0.16750897093888162E-007   0.120143473E+000   0.000000000E+000
   0.16754748760269833E-007   0.120143302E+000   0.000000000E+000
   0.16758600426651504E-007   0.120143168E+000   0.000000000E+000
   0.16762452093033176E-007   0.120143063E+000   0.000000000E+000
   0.16766303759414847E-007   0.120143175E+000   0.000000000E+000
   0.16770155425796518E-007   0.120143294E+000   0.000000000E+000
   0.16774007092178189E-007   0.120143101E+000   0.000000000E+000
   0.16777858758559860E-007   0.120143004E+000   0.000000000E+000
   0.16781710424941532E-007   0.120143391E+000   0.000000000E+000
   0.16785562091323203E-007   0.120143615E+000   0.000000000E+000
   0.16789413757704874E-007   0.120143190E+000   0.000000000E+000
   0.16793265424086545E-007   0.120142877E+000   0.000000000E+000
   0.16797117090468217E-007   0.120143130E+000   0.000000000E+000
   0.16800968756849888E-007   0.120143272E+000   0.000000000E+000
   0.16804820423231559E-007   0.120143034E+000   0.000000000E+000
   0.16808672089613230E-007   0.120143354E+000   0.000000000E+000
   0.16812523755994901E-007   0.120144024E+000   0.000000000E+000
   0.16816375422376573E-007   0.120143458E+000   0.000000000E+000
   0.16820227088758244E-007   0.120141998E+000   0.000000000E+000
   0.16824078755139915E-007   0.120142311E+000   0.000000000E+000
   0.16827930421521586E-007   0.120144382E+000   0.000000000E+000
   0.16831782087903258E-007   0.120144770E+000   0.000000000E+000
   0.16835633754284929E-007   0.120142676E+000   0.000000000E+000
   0.16839485420666600E-007   0.120141655E+000   0.000000000E+000
   0.16843337087048271E-007   0.120143339E+000   0.000000000E+000
   0.16847188753429942E-007   0.120144442E+000   0.000000000E+000
   0.16851040419811614E-007   0.120143220E+000   0.000000000E+000
   0.16854892086193285E-007   0.120142482E+000   0.000000000E+000
   0.16858743752574956E-007   0.120143607E+000   0.000000000E+000
   0.16862595418956627E-007   0.120143980E+000   0.000000000E+000
   0.16866447085338299E-007   0.120142587E+000   0.000000000E+000
   0.16870298751719970E-007   0.120142266E+000   0.000000000E+000
   0.16874150418101641E-007   0.120143943E+000   0.000000000E+000
   0.16878002084483312E-007   0.120144516E+000   0.000000000E+000
   0.16881853750864984E-007   0.120142885E+000   0.000000000E+000
   0.16885705417246655E-007   0.120142087E+000   0.000000000E+000
   0.16889557083628326E-007   0.120143257E+000   0.000000000E+000
   0.16893408750009997E-007   0.120143950E+000   0.000000000E+000
   0.16897260416391668E-007   0.120143272E+000   0.000000000E+000
   0.16901112082773340E-007   0.120143063E+000   0.000000000E+000
   0.16904963749155011E-007   0.120143533E+000   0.000000000E+000
   0.16908815415536682E-007   0.120143123E+000   0.000000000E+000
   0.16912667081918353E-007   0.120142519E+000   0.000000000E+000
   0.16916518748300025E-007   0.120143399E+000   0.000000000E+000
   0.16920370414681696E-007   0.120144323E+000   0.000000000E+000
   0.16924222081063367E-007   0.120143265E+000   0.000000000E+000
   0.16928073747445038E-007   0.120142065E+000   0.000000000E+000
   0.16931925413826709E-007   0.120143086E+000   0.000000000E+000
   0.16935777080208381E-007   0.120144404E+000   0.000000000E+000
   0.16939628746590052E-007   0.120143384E+000   0.000000000E+000
   0.16943480412971723E-007   0.120141968E+000   0.000000000E+000
   0.16947332079353394E-007   0.120143086E+000   0.000000000E+000
   0.16951183745735066E-007   0.120144695E+000   0.000000000E+000
   0.16955035412116737E-007   0.120143645E+000   0.000000000E+000
   0.16958887078498408E-007   0.120141789E+000   0.000000000E+000
   0.16962738744880079E-007   0.120142460E+000   0.000000000E+000
   0.16966590411261750E-007   0.120144337E+000   0.000000000E+000
   0.16970442077643422E-007   0.120144293E+000   0.000000000E+000
   0.16974293744025093E-007   0.120142922E+000   0.000000000E+000
   0.16978145410406764E-007   0.120142601E+000   0.000000000E+000
   0.16981997076788435E-007   0.120143034E+000   0.000000000E+000
   0.16985848743170107E-007   0.120143048E+000   0.000000000E+000
   0.16989700409551778E-007   0.120143421E+000   0.000000000E+000
   0.16993552075933449E-007   0.120144352E+000   0.000000000E+000
   0.16997403742315120E-007   0.120143890E+000   0.000000000E+000
   0.17001255408696792E-007   0.120142050E+000   0.000000000E+000
   0.17005107075078463E-007   0.120141827E+000   0.000000000E+000
   0.17008958741460134E-007   0.120143943E+000   0.000000000E+000
   0.17012810407841805E-007   0.120145008E+000   0.000000000E+000
   0.17016662074223476E-007   0.120143436E+000   0.000000000E+000
   0.17020513740605148E-007   0.120142117E+000   0.000000000E+000
   0.17024365406986819E-007   0.120142944E+000   0.000000000E+000
   0.17028217073368490E-007   0.120143838E+000   0.000000000E+000
   0.17032068739750161E-007   0.120143309E+000   0.000000000E+000
   0.17035920406131833E-007   0.120143004E+000   0.000000000E+000
   0.17039772072513504E-007   0.120143764E+000   0.000000000E+000
   0.17043623738895175E-007   0.120143838E+000   0.000000000E+000
   0.17047475405276846E-007   0.120142758E+000   0.000000000E+000
   0.17051327071658517E-007   0.120142519E+000   0.000000000E+000
   0.17055178738040189E-007   0.120143570E+000   0.000000000E+000
   0.17059030404421860E-007   0.120143987E+000   0.000000000E+000
   0.17062882070803531E-007   0.120143212E+000   0.000000000E+000
   0.17066733737185202E-007   0.120142974E+000   0.000000000E+000
   0.17070585403566874E-007   0.120143637E+000   0.000000000E+000
   0.17074437069948545E-007   0.120143585E+000   0.000000000E+000
   0.17078288736330216E-007   0.120142765E+000   0.000000000E+000
   0.17082140402711887E-007   0.120142847E+000   0.000000000E+000
   0.17085992069093558E-007   0.120143831E+000   0.000000000E+000
   0.17089843735475230E-007   0.120144062E+000   0.000000000E+000
   0.17093695401856901E-007   0.120143302E+000   0.000000000E+000
   0.17097547068238572E-007   0.120142825E+000   0.000000000E+000
   0.17101398734620243E-007   0.120143019E+000   0.000000000E+000
   0.17105250401001915E-007   0.120143279E+000   0.000000000E+000
   0.17109102067383586E-007   0.120143570E+000   0.000000000E+000
   0.17112953733765257E-007   0.120143883E+000   0.000000000E+000
   0.17116805400146928E-007   0.120143488E+000   0.000000000E+000
   0.17120657066528600E-007   0.120142594E+000   0.000000000E+000
   0.17124508732910271E-007   0.120142758E+000   0.000000000E+000
   0.17128360399291942E-007   0.120144002E+000   0.000000000E+000
   0.17132212065673613E-007   0.120144166E+000   0.000000000E+000
   0.17136063732055284E-007   0.120142773E+000   0.000000000E+000
   0.17139915398436956E-007   0.120142363E+000   0.000000000E+000
   0.17143767064818627E-007   0.120143823E+000   0.000000000E+000
   0.17147618731200298E-007   0.120144472E+000   0.000000000E+000
   0.17151470397581969E-007   0.120143034E+000   0.000000000E+000
   0.17155322063963641E-007   0.120142154E+000   0.000000000E+000
   0.17159173730345312E-007   0.120143421E+000   0.000000000E+000
   0.17163025396726983E-007   0.120144434E+000   0.000000000E+000
   0.17166877063108654E-007   0.120143458E+000   0.000000000E+000
   0.17170728729490325E-007   0.120142534E+000   0.000000000E+000
   0.17174580395871997E-007   0.120143279E+000   0.000000000E+000
   0.17178432062253668E-007   0.120144010E+000   0.000000000E+000
   0.17182283728635339E-007   0.120143332E+000   0.000000000E+000
   0.17186135395017010E-007   0.120142639E+000   0.000000000E+000
   0.17189987061398682E-007   0.120143309E+000   0.000000000E+000
   0.17193838727780353E-007   0.120144285E+000   0.000000000E+000
   0.17197690394162024E-007   0.120143913E+000   0.000000000E+000
   0.17201542060543695E-007   0.120142661E+000   0.000000000E+000
   0.17205393726925367E-007   0.120142244E+000   0.000000000E+000
   0.17209245393307038E-007   0.120143339E+000   0.000000000E+000
   0.17213097059688709E-007   0.120144583E+000   0.000000000E+000
   0.17216948726070380E-007   0.120144300E+000   0.000000000E+000
   0.17220800392452051E-007   0.120142706E+000   0.000000000E+000
